"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"03.10.2016","404,06","404,61","405,51","402,86","-","-0,14%"
"30.09.2016","404,61","404,06","408,57","403,94","-","0,08%"
"29.09.2016","404,28","404,06","405,16","402,16","-","0,06%"
"28.09.2016","404,02","398,77","404,31","398,09","-","1,35%"
"27.09.2016","398,62","399,99","400,27","395,63","-","-0,40%"
"26.09.2016","400,22","403,46","403,99","400,22","-","-0,81%"
"23.09.2016","403,49","407,66","408,00","402,78","-","-0,98%"
"22.09.2016","407,49","406,43","410,44","405,95","-","-0,02%"
"21.09.2016","407,57","402,72","407,99","401,95","-","1,25%"
"20.09.2016","402,53","401,42","402,78","399,20","-","0,42%"
"19.09.2016","400,85","398,66","403,13","398,58","-","0,50%"
"16.09.2016","398,84","404,06","404,68","398,66","-","-1,26%"
"15.09.2016","403,92","404,10","405,80","401,13","-","-0,47%"
"14.09.2016","405,84","404,20","406,15","403,74","-","0,50%"
"13.09.2016","403,82","411,58","411,58","402,66","-","-1,87%"
"12.09.2016","411,51","406,97","411,64","403,13","-","1,13%"
"09.09.2016","406,91","416,21","416,64","406,67","-","-1,98%"
"08.09.2016","415,15","414,21","415,94","413,40","-","0,15%"
"07.09.2016","414,52","411,94","414,74","409,89","-","0,54%"
"06.09.2016","412,29","405,88","412,29","405,88","-","1,56%"
"05.09.2016","405,94","404,12","406,12","404,12","-","0,45%"
"02.09.2016","404,12","397,81","404,15","397,81","-","1,57%"
"01.09.2016","397,87","394,94","398,17","393,51","-","0,76%"
"31.08.2016","394,86","404,54","404,54","394,14","-","-2,03%"
"29.08.2016","403,05","399,85","405,21","399,01","-","0,92%"
"26.08.2016","399,39","400,09","404,34","398,98","-","-0,20%"
"25.08.2016","400,19","400,94","404,35","398,63","-","-0,14%"
"24.08.2016","400,77","409,58","409,59","399,75","-","-2,01%"
"23.08.2016","408,97","410,06","412,43","408,81","-","-0,38%"
"22.08.2016","410,51","412,02","412,29","409,17","-","-0,34%"
"19.08.2016","411,92","412,80","413,95","409,81","-","-0,36%"
"18.08.2016","413,39","408,62","413,39","407,85","-","1,14%"
"17.08.2016","408,72","407,90","409,75","404,03","-","0,25%"
"16.08.2016","407,72","408,89","410,30","407,56","-","-0,33%"
"15.08.2016","409,08","407,47","411,25","407,08","-","0,42%"
"12.08.2016","407,38","406,05","409,79","406,05","-","0,26%"
"11.08.2016","406,33","403,57","408,00","403,57","-","0,18%"
"10.08.2016","405,58","402,97","406,09","402,97","-","0,65%"
"09.08.2016","402,97","406,20","406,55","401,57","-","-0,30%"
"08.08.2016","404,20","407,24","408,77","403,81","-","-0,79%"
"05.08.2016","407,42","409,85","410,43","406,68","-","-0,58%"
"04.08.2016","409,79","408,46","411,13","408,46","-","0,29%"
"03.08.2016","408,61","408,05","412,49","406,61","-","0,08%"
"02.08.2016","408,28","407,17","410,08","407,04","-","0,26%"
"01.08.2016","407,24","401,68","407,78","401,68","-","1,32%"
"27.07.2016","401,94","389,68","402,03","389,38","-","3,20%"
"26.07.2016","389,48","386,32","390,21","383,04","-","0,88%"
"25.07.2016","386,08","386,24","386,97","382,76","-","0,03%"
"22.07.2016","385,95","387,36","387,95","385,16","-","-0,36%"
"21.07.2016","387,36","383,22","387,49","382,67","-","1,03%"
"20.07.2016","383,40","383,41","385,47","380,16","-","-0,00%"
"19.07.2016","383,41","383,48","384,24","381,13","-","0,02%"
"18.07.2016","383,34","380,24","383,46","379,82","-","0,80%"
"15.07.2016","380,30","380,30","381,23","379,68","-","0,00%"
"14.07.2016","380,29","376,97","380,29","374,52","-","0,94%"
"13.07.2016","376,74","373,66","377,25","373,66","-","0,60%"
"12.07.2016","374,49","372,38","375,84","372,17","-","0,46%"
"11.07.2016","372,78","370,10","372,97","369,58","-","0,77%"
"08.07.2016","369,92","361,96","370,34","361,75","-","2,20%"
"07.07.2016","361,96","363,63","363,86","360,53","-","-0,51%"
"06.07.2016","363,83","363,59","364,13","360,67","-","0,07%"
"05.07.2016","363,56","369,44","369,44","363,12","-","-1,48%"
"04.07.2016","369,02","367,86","369,48","367,86","-","0,24%"
"01.07.2016","368,13","366,00","369,43","364,70","-","0,69%"
"30.06.2016","365,62","354,00","365,69","354,00","-","2,79%"
"28.06.2016","355,70","352,54","357,05","352,54","-","0,77%"
"27.06.2016","352,97","354,31","354,31","347,84","-","-0,36%"
"24.06.2016","354,23","361,34","365,61","353,87","-","-2,00%"
"23.06.2016","361,45","357,76","362,13","357,71","-","1,08%"
"22.06.2016","357,59","357,09","358,34","355,67","-","0,18%"
"21.06.2016","356,95","358,21","358,27","355,32","-","-0,37%"
"20.06.2016","358,26","356,82","360,14","356,69","-","0,23%"
"17.06.2016","357,44","356,63","363,17","356,20","-","0,06%"
"16.06.2016","357,22","361,34","364,46","355,07","-","-1,07%"
"15.06.2016","361,08","352,64","363,53","352,64","-","2,36%"
"14.06.2016","352,75","358,83","359,12","351,45","-","-1,52%"
"13.06.2016","358,18","362,73","364,57","356,53","-","-1,25%"
"10.06.2016","362,73","367,65","370,25","361,99","-","-1,29%"
"09.06.2016","367,48","365,81","368,93","362,56","-","0,64%"
"08.06.2016","365,15","364,27","372,52","364,27","-","0,23%"
"07.06.2016","364,31","366,73","366,73","361,80","-","-0,37%"
"06.06.2016","365,68","366,60","370,73","363,75","-","-0,25%"
"03.06.2016","366,61","355,09","367,08","355,09","-","3,23%"
"02.06.2016","355,14","352,83","358,02","351,32","-","0,66%"
"01.06.2016","352,81","354,19","354,93","352,25","-","-0,33%"
"31.05.2016","353,99","354,32","356,59","351,27","-","-0,12%"
"30.05.2016","354,43","353,05","354,64","352,97","-","0,45%"
"27.05.2016","352,84","355,93","357,36","352,82","-","-0,93%"
"26.05.2016","356,14","353,09","356,14","352,67","-","0,86%"
"25.05.2016","353,10","350,37","354,10","349,39","-","0,61%"
"24.05.2016","350,95","352,92","354,26","349,25","-","-0,60%"
"23.05.2016","353,06","351,81","356,27","348,99","-","0,32%"
"20.05.2016","351,92","351,95","353,95","349,40","-","-0,14%"
"19.05.2016","352,40","353,06","353,90","348,71","-","-0,18%"
"18.05.2016","353,05","360,29","360,29","352,87","-","-1,88%"
"17.05.2016","359,82","359,27","361,85","357,92","-","0,15%"
"16.05.2016","359,27","356,61","361,79","356,61","-","0,71%"
"13.05.2016","356,75","354,74","360,60","353,96","-","0,79%"
"12.05.2016","353,97","354,22","356,34","351,84","-","-0,36%"
"11.05.2016","355,24","351,09","355,91","350,84","-","1,18%"
"10.05.2016","351,09","341,52","351,11","340,32","-","2,76%"
"09.05.2016","341,66","350,18","350,42","341,21","-","-2,42%"
"06.05.2016","350,14","347,27","351,78","346,93","-","1,08%"
"05.05.2016","346,40","345,65","350,77","344,21","-","0,25%"
"04.05.2016","345,52","352,20","352,22","344,42","-","-1,92%"
"03.05.2016","352,27","359,06","360,18","351,34","-","-1,92%"
"02.05.2016","359,18","355,46","359,18","355,46","-","0,65%"
"29.04.2016","356,85","351,58","359,59","351,58","-","1,44%"
"28.04.2016","351,80","347,44","353,65","347,44","-","1,25%"
"27.04.2016","347,44","344,53","348,83","342,93","-","0,84%"
"26.04.2016","344,53","338,84","344,62","338,39","-","1,72%"
"25.04.2016","338,69","338,85","340,63","336,82","-","-0,06%"
"22.04.2016","338,91","341,66","343,80","336,28","-","-0,83%"
"21.04.2016","341,74","340,09","345,20","339,62","-","0,77%"
"20.04.2016","339,13","342,87","346,33","339,00","-","-1,29%"
"19.04.2016","343,56","332,81","344,12","332,71","-","3,31%"
"18.04.2016","332,54","329,00","333,78","328,50","-","1,07%"
"15.04.2016","329,02","326,65","329,64","325,14","-","0,92%"
"14.04.2016","326,02","332,81","332,81","325,16","-","-1,75%"
"13.04.2016","331,82","328,85","336,05","328,85","-","0,95%"
"12.04.2016","328,70","319,42","329,62","318,28","-","3,07%"
"11.04.2016","318,90","292,20","324,47","292,20","-","9,01%"
"08.04.2016","292,53","287,96","292,75","286,84","-","1,47%"
"07.04.2016","288,30","296,73","297,07","287,34","-","-2,98%"
"06.04.2016","297,16","300,31","300,31","295,92","-","-0,86%"
"05.04.2016","299,75","295,85","300,57","292,95","-","1,52%"
"04.04.2016","295,26","300,43","300,91","294,57","-","-1,90%"
"01.04.2016","300,98","303,98","303,98","299,54","-","-0,54%"
"31.03.2016","302,61","304,35","304,66","299,85","-","-0,54%"
"30.03.2016","304,26","298,49","304,44","297,80","-","1,56%"
"29.03.2016","299,59","293,72","302,04","291,88","-","1,95%"
"28.03.2016","293,86","294,46","297,06","290,35","-","-0,27%"
"23.03.2016","294,66","302,18","302,18","294,66","-","-2,43%"
"22.03.2016","302,01","301,49","304,96","300,78","-","0,17%"
"21.03.2016","301,49","300,64","302,38","298,94","-","0,36%"
"18.03.2016","300,41","291,78","300,48","291,64","-","2,93%"
"17.03.2016","291,85","285,51","292,28","285,27","-","2,36%"
"16.03.2016","285,13","278,41","285,14","277,86","-","2,14%"
"15.03.2016","279,16","282,95","282,95","278,86","-","-1,27%"
"14.03.2016","282,74","285,82","285,82","282,11","-","-0,68%"
"11.03.2016","284,67","285,92","286,57","282,96","-","-0,60%"
"10.03.2016","286,40","287,90","289,38","285,76","-","-0,45%"
"09.03.2016","287,69","284,16","288,66","282,09","-","1,11%"
"08.03.2016","284,53","287,10","287,87","283,83","-","-0,72%"
"07.03.2016","286,60","282,09","286,71","281,96","-","1,72%"
"04.03.2016","281,76","278,03","283,24","277,89","-","1,34%"
"03.03.2016","278,03","274,71","278,23","273,94","-","1,17%"
"02.03.2016","274,82","268,82","275,04","268,79","-","2,27%"
"01.03.2016","268,72","267,11","270,05","266,87","-","0,79%"
"29.02.2016","266,62","266,57","267,49","264,72","-","-0,07%"
"26.02.2016","266,81","267,00","268,64","266,62","-","-0,35%"
"25.02.2016","267,76","266,56","267,83","265,62","-","0,44%"
"24.02.2016","266,58","264,85","266,87","264,05","-","0,78%"
"23.02.2016","264,51","265,99","266,83","263,84","-","-0,54%"
"22.02.2016","265,95","261,22","266,55","261,22","-","1,65%"
"19.02.2016","261,63","261,48","262,10","260,02","-","0,26%"
"18.02.2016","260,96","260,93","262,49","259,46","-","-0,02%"
"17.02.2016","261,00","258,82","261,16","257,04","-","0,81%"
"16.02.2016","258,90","261,01","261,35","258,38","-","-0,72%"
"15.02.2016","260,79","259,26","260,79","259,23","-","0,61%"
"12.02.2016","259,22","251,96","259,65","251,56","-","2,72%"
"11.02.2016","252,35","250,53","252,84","247,47","-","0,96%"
"10.02.2016","249,94","245,32","250,19","245,00","-","1,81%"
"09.02.2016","245,50","246,15","246,53","242,83","-","-0,26%"
"08.02.2016","246,14","246,72","248,79","245,46","-","0,01%"
"05.02.2016","246,12","244,35","246,22","242,20","-","0,72%"
"04.02.2016","244,35","236,15","244,35","235,90","-","3,35%"
"03.02.2016","236,42","230,26","236,43","229,84","-","2,68%"
"02.02.2016","230,26","234,63","234,72","230,08","-","-1,73%"
"01.02.2016","234,32","232,85","235,01","231,53","-","0,75%"
"29.01.2016","232,57","229,01","232,57","228,63","-","1,55%"
"28.01.2016","229,01","228,92","230,56","228,85","-","0,09%"
"27.01.2016","228,81","228,03","229,66","227,00","-","0,34%"
"26.01.2016","228,04","224,66","228,59","224,54","-","1,58%"
"25.01.2016","224,50","224,87","226,04","224,34","-","-0,18%"
"22.01.2016","224,90","221,32","224,93","221,13","-","1,53%"
"21.01.2016","221,52","220,37","221,74","219,30","-","0,52%"
"20.01.2016","220,37","220,34","221,72","218,30","-","0,04%"
"19.01.2016","220,29","223,69","226,35","220,25","-","-1,58%"
"18.01.2016","223,83","224,90","224,98","223,80","-","-0,34%"
"15.01.2016","224,60","228,88","229,17","224,51","-","-1,51%"
"14.01.2016","228,05","229,05","229,29","227,26","-","-0,35%"
"13.01.2016","228,85","229,49","230,73","228,41","-","-0,33%"
"12.01.2016","229,60","229,90","230,88","228,63","-","-0,33%"
"11.01.2016","230,36","233,80","234,15","229,90","-","-1,47%"
"08.01.2016","233,80","237,09","237,49","233,50","-","-1,37%"
"07.01.2016","237,05","241,33","241,47","236,75","-","-1,45%"
"06.01.2016","240,53","245,33","245,53","240,52","-","-1,76%"
"05.01.2016","244,83","245,96","246,45","244,55","-","-0,31%"
"04.01.2016","245,58","248,14","249,55","245,58","-","-0,88%"
"31.12.2015","247,76","246,97","247,76","245,42","-","0,58%"
"30.12.2015","246,33","247,88","247,88","245,50","-","-0,48%"
"29.12.2015","247,52","246,25","247,56","246,04","-","0,61%"
"28.12.2015","246,01","249,65","249,65","245,89","-","-1,27%"
"24.12.2015","249,17","247,98","250,23","247,98","-","0,31%"
"23.12.2015","248,40","243,79","248,43","243,65","-","1,99%"
"22.12.2015","243,55","243,05","244,58","242,94","-","0,06%"
"21.12.2015","243,40","244,60","246,50","243,03","-","-0,50%"
"18.12.2015","244,63","249,28","249,90","244,59","-","-1,79%"
"17.12.2015","249,10","250,69","250,92","248,85","-","-0,84%"
"16.12.2015","251,21","250,60","252,45","250,48","-","0,18%"
"15.12.2015","250,75","250,07","252,88","250,07","-","0,16%"
"14.12.2015","250,35","253,48","253,48","250,08","-","-0,99%"
"11.12.2015","252,85","256,08","256,40","252,85","-","-1,09%"
"10.12.2015","255,64","257,62","257,94","255,64","-","-0,61%"
"09.12.2015","257,22","257,05","258,58","255,44","-","0,15%"
"07.12.2015","256,84","259,77","259,93","256,43","-","-1,07%"
"04.12.2015","259,62","256,41","259,72","256,41","-","1,25%"
"03.12.2015","256,42","255,89","257,16","255,31","-","0,11%"
"02.12.2015","256,14","259,63","260,66","256,14","-","-1,60%"
"01.12.2015","260,30","257,94","260,41","257,93","-","0,88%"
"30.11.2015","258,04","257,77","259,16","257,07","-","0,22%"
"27.11.2015","257,47","260,34","260,34","257,40","-","-0,91%"
"26.11.2015","259,84","259,77","259,89","259,19","-","0,03%"
"25.11.2015","259,76","262,33","262,72","259,72","-","-0,81%"
"24.11.2015","261,87","261,79","263,30","261,24","-","0,13%"
"23.11.2015","261,52","261,63","262,97","260,60","-","0,02%"
"20.11.2015","261,47","261,40","262,36","260,42","-","-0,02%"
"19.11.2015","261,52","261,47","262,49","260,92","-","0,04%"
"18.11.2015","261,42","260,35","262,06","260,35","-","0,38%"
"17.11.2015","260,44","262,02","262,49","260,13","-","-0,60%"
"16.11.2015","262,01","261,83","262,79","261,31","-","0,10%"
"13.11.2015","261,76","263,35","263,59","261,35","-","-0,48%"
"12.11.2015","263,02","266,56","266,56","263,02","-","-1,16%"
"11.11.2015","266,10","265,91","267,05","265,57","-","0,13%"
"10.11.2015","265,76","267,30","267,30","265,25","-","-0,56%"
"09.11.2015","267,26","268,01","268,47","264,20","-","-0,32%"
"06.11.2015","268,13","270,53","270,53","266,90","-","-0,24%"
"05.11.2015","268,77","270,71","270,71","268,05","-","-0,47%"
"04.11.2015","270,03","271,17","272,20","269,47","-","-0,43%"
"03.11.2015","271,20","270,72","271,68","269,97","-","0,39%"
"02.11.2015","270,15","270,44","271,29","268,93","-","-0,13%"
"30.10.2015","270,50","273,06","273,06","269,95","-","-0,88%"
"29.10.2015","272,91","276,55","276,55","272,44","-","-1,09%"
"28.10.2015","275,91","275,13","278,28","274,83","-","0,26%"
"27.10.2015","275,20","277,95","278,21","275,03","-","-0,94%"
"26.10.2015","277,82","278,35","278,61","277,27","-","-0,27%"
"23.10.2015","278,56","273,71","278,56","273,71","-","1,79%"
"22.10.2015","273,67","270,23","274,69","270,22","-","1,05%"
"21.10.2015","270,82","273,28","273,28","270,58","-","-0,84%"
"20.10.2015","273,11","270,82","274,04","270,82","-","0,35%"
"19.10.2015","272,16","273,04","274,07","271,76","-","-0,41%"
"16.10.2015","273,27","277,66","277,66","273,27","-","-1,62%"
"15.10.2015","277,78","276,04","277,78","274,67","-","0,37%"
"14.10.2015","276,76","273,67","277,34","273,67","-","1,11%"
"13.10.2015","273,72","273,31","275,59","272,26","-","-0,20%"
"12.10.2015","274,26","271,53","278,56","271,53","-","0,63%"
"07.10.2015","272,54","269,85","272,74","269,55","-","0,95%"
"06.10.2015","269,97","267,65","270,01","267,36","-","0,87%"
"05.10.2015","267,64","260,20","267,82","260,20","-","2,86%"
"02.10.2015","260,19","260,78","261,61","259,41","-","-0,23%"
"01.10.2015","260,78","257,94","261,84","257,94","-","1,13%"
"30.09.2015","257,87","253,37","257,90","253,37","-","1,69%"
"29.09.2015","253,59","251,89","253,84","251,84","-","0,68%"
"28.09.2015","251,88","254,79","254,79","251,83","-","-1,33%"
"25.09.2015","255,28","257,20","257,58","254,65","-","-0,51%"
"24.09.2015","256,60","256,51","257,72","255,59","-","0,14%"
"23.09.2015","256,23","257,88","258,62","256,22","-","-0,58%"
"22.09.2015","257,73","261,68","261,68","257,13","-","-1,37%"
"21.09.2015","261,30","263,33","263,68","260,60","-","-0,59%"
"18.09.2015","262,86","263,51","265,20","261,46","-","-0,56%"
"17.09.2015","264,35","263,09","266,01","261,24","-","0,36%"
"16.09.2015","263,39","261,19","263,61","261,19","-","0,85%"
"15.09.2015","261,18","262,77","263,38","260,83","-","-0,34%"
"14.09.2015","262,08","263,43","263,83","260,87","-","-0,51%"
"11.09.2015","263,43","262,14","263,60","259,78","-","0,55%"
"10.09.2015","261,98","259,04","261,98","259,04","-","1,19%"
"09.09.2015","258,90","259,38","261,21","258,42","-","-0,20%"
"08.09.2015","259,42","256,15","259,77","256,15","-","1,26%"
"07.09.2015","256,19","255,51","256,35","255,51","-","0,27%"
"04.09.2015","255,50","257,96","258,20","255,50","-","-1,31%"
"03.09.2015","258,88","259,02","262,14","258,32","-","-0,02%"
"02.09.2015","258,93","257,29","259,32","256,68","-","0,66%"
"01.09.2015","257,23","261,79","261,79","256,85","-","-1,74%"
"31.08.2015","261,79","266,14","266,14","261,29","-","-1,66%"
"28.08.2015","266,22","261,55","266,22","261,47","-","1,90%"
"27.08.2015","261,25","247,82","262,04","247,82","-","5,39%"
"26.08.2015","247,90","245,11","247,90","243,58","-","1,12%"
"25.08.2015","245,15","245,48","249,06","245,15","-","-0,11%"
"24.08.2015","245,42","257,46","257,46","244,79","-","-4,48%"
"21.08.2015","256,94","263,50","264,31","256,92","-","-2,42%"
"20.08.2015","263,31","266,50","268,24","263,16","-","-1,09%"
"19.08.2015","266,22","268,18","268,50","266,17","-","-0,63%"
"18.08.2015","267,90","270,53","270,53","266,57","-","-0,94%"
"17.08.2015","270,45","275,06","275,64","270,36","-","-1,61%"
"14.08.2015","274,87","287,99","288,35","274,14","-","-4,56%"
"13.08.2015","287,99","291,31","291,98","287,54","-","-1,16%"
"12.08.2015","291,36","291,51","293,16","290,45","-","-0,20%"
"11.08.2015","291,95","296,36","296,83","291,49","-","-1,34%"
"10.08.2015","295,93","291,16","296,05","290,83","-","1,63%"
"07.08.2015","291,17","292,96","293,94","290,93","-","-0,69%"
"06.08.2015","293,18","293,98","295,50","293,02","-","-0,24%"
"05.08.2015","293,89","294,04","296,34","293,64","-","-0,03%"
"04.08.2015","293,98","295,31","297,10","293,57","-","-0,39%"
"03.08.2015","295,13","299,52","299,52","294,59","-","-1,29%"
"31.07.2015","298,98","300,58","301,16","298,48","-","-0,52%"
"30.07.2015","300,55","300,81","302,70","300,02","-","-0,12%"
"27.07.2015","300,91","300,53","301,02","297,76","-","0,00%"
"24.07.2015","300,91","300,53","301,02","297,76","-","-0,02%"
"23.07.2015","300,96","305,56","306,15","300,73","-","-1,50%"
"22.07.2015","305,55","308,14","308,14","305,03","-","-0,79%"
"21.07.2015","307,97","305,96","310,61","305,95","-","0,66%"
"20.07.2015","305,96","314,74","314,74","305,81","-","-2,66%"
"17.07.2015","314,33","318,14","318,14","314,12","-","-1,22%"
"16.07.2015","318,20","318,66","319,54","317,26","-","-0,08%"
"15.07.2015","318,44","320,05","320,05","318,15","-","-0,58%"
"14.07.2015","320,29","321,02","321,02","319,01","-","-0,10%"
"13.07.2015","320,62","317,87","321,90","317,51","-","0,63%"
"10.07.2015","318,61","318,79","321,05","317,75","-","-0,06%"
"09.07.2015","318,79","319,90","321,45","318,38","-","-0,40%"
"08.07.2015","320,08","323,58","324,69","319,74","-","-0,98%"
"07.07.2015","323,25","325,63","325,63","320,47","-","-0,76%"
"06.07.2015","325,72","329,09","329,09","324,93","-","-1,01%"
"03.07.2015","329,03","329,25","329,25","328,74","-","0,07%"
"02.07.2015","328,81","329,45","330,77","328,68","-","-0,11%"
"01.07.2015","329,18","330,57","331,03","328,69","-","-0,30%"
"30.06.2015","330,16","335,91","335,91","329,39","-","-1,39%"
"26.06.2015","334,83","333,94","335,25","332,80","-","0,50%"
"25.06.2015","333,16","334,92","335,64","332,81","-","-0,67%"
"24.06.2015","335,41","334,34","337,35","334,34","-","0,32%"
"23.06.2015","334,33","332,82","334,99","332,82","-","0,39%"
"22.06.2015","333,03","331,02","333,49","330,47","-","0,66%"
"19.06.2015","330,86","332,99","332,99","330,26","-","-0,45%"
"18.06.2015","332,37","329,88","332,37","329,88","-","0,64%"
"17.06.2015","330,25","327,20","330,73","326,49","-","0,86%"
"16.06.2015","327,42","329,02","330,06","327,05","-","-0,36%"
"15.06.2015","328,61","328,65","329,91","326,37","-","-0,30%"
"12.06.2015","329,60","327,22","329,60","326,78","-","0,71%"
"11.06.2015","327,29","326,49","328,30","325,68","-","0,08%"
"10.06.2015","327,02","326,32","328,82","326,31","-","0,12%"
"09.06.2015","326,62","327,78","328,76","326,34","-","-0,25%"
"08.06.2015","327,44","328,07","329,37","326,97","-","-0,37%"
"05.06.2015","328,66","328,82","329,71","327,68","-","-0,16%"
"04.06.2015","329,18","330,36","330,36","328,69","-","-0,65%"
"03.06.2015","331,35","332,76","333,42","330,35","-","-0,47%"
"02.06.2015","332,91","329,89","333,84","329,89","-","0,89%"
"01.06.2015","329,97","332,04","333,52","329,60","-","-0,62%"
"29.05.2015","332,02","331,92","332,46","328,64","-","0,00%"
"28.05.2015","332,02","331,60","332,13","329,47","-","0,20%"
"27.05.2015","331,37","332,51","332,51","329,63","-","-0,29%"
"26.05.2015","332,35","335,49","335,79","331,64","-","-1,27%"
"25.05.2015","336,63","335,11","336,68","335,11","-","0,45%"
"22.05.2015","335,11","334,12","338,39","333,58","-","-0,05%"
"21.05.2015","335,28","337,56","338,30","334,97","-","-1,05%"
"20.05.2015","338,84","338,35","340,23","338,35","-","0,02%"
"19.05.2015","338,77","342,75","342,98","338,54","-","-1,15%"
"18.05.2015","342,72","345,62","345,62","341,94","-","-0,84%"
"15.05.2015","345,64","346,91","347,13","345,34","-","-0,36%"
"14.05.2015","346,88","345,44","347,93","345,44","-","0,52%"
"13.05.2015","345,08","342,33","346,13","342,33","-","0,83%"
"12.05.2015","342,23","341,18","343,52","340,99","-","0,32%"
"11.05.2015","341,15","338,17","341,40","338,17","-","0,93%"
"08.05.2015","338,01","337,91","340,18","337,62","-","-0,22%"
"07.05.2015","338,77","339,83","339,83","337,57","-","-0,36%"
"06.05.2015","340,01","340,20","342,88","337,25","-","0,01%"
"05.05.2015","339,97","340,11","341,57","339,28","-","0,23%"
